
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2002/07/16	1687.67	1704.77	1686.81	1691.62	7960905	7031971840.00
2002/07/17	1692.45	1702.24	1680.20	1701.72	7408987	6361622016.00
2002/07/18	1703.81	1711.69	1695.40	1704.91	9559315	8247313920.00
2002/07/19	1706.36	1714.09	1703.38	1713.86	8058936	7540212224.00
2002/07/22	1712.02	1712.33	1678.50	1681.01	10196170	8456671744.00
2002/07/23	1676.90	1684.66	1670.38	1673.86	7420561	6779493888.00
2002/07/24	1673.68	1679.66	1667.44	1672.40	6068175	5377310720.00
2002/07/25	1675.47	1682.89	1662.38	1665.11	6629818	5311692288.00
2002/07/26	1665.09	1670.23	1656.82	1657.50	5912771	4942848512.00
2002/07/29	1654.93	1665.95	1647.27	1665.67	6171374	4954139136.00
2002/07/30	1666.58	1672.12	1656.85	1669.00	7452323	6268239872.00
2002/07/31	1667.62	1671.48	1649.01	1651.59	6414090	5454499328.00
2002/08/01	1650.05	1659.97	1639.22	1653.01	5965380	4811350528.00
2002/08/02	1653.64	1662.71	1653.17	1661.87	5283554	4189269504.00
2002/08/05	1661.40	1661.58	1652.40	1653.96	4460910	4149487104.00
2002/08/06	1652.94	1679.81	1649.89	1670.62	8063270	6551086080.00
2002/08/07	1670.17	1670.81	1663.93	1668.06	4228969	3681795072.00
2002/08/08	1668.51	1675.30	1657.47	1659.80	5042054	4162255616.00
2002/08/09	1658.44	1658.77	1642.77	1647.05	5503190	4940853248.00
2002/08/12	1642.48	1642.59	1633.09	1634.57	5140346	4434398208.00
2002/08/13	1633.68	1642.41	1633.55	1636.63	3718248	3234215424.00
2002/08/14	1636.89	1647.09	1635.29	1646.72	4120959	3194771968.00
2002/08/15	1646.62	1647.07	1632.13	1634.37	4488826	3395824128.00
2002/08/16	1632.96	1652.98	1624.05	1646.79	7805869	5575269888.00
2002/08/19	1645.93	1650.09	1641.40	1644.30	4212214	3579266048.00
2002/08/20	1644.62	1673.92	1644.25	1671.35	10656513	7683365888.00
2002/08/21	1671.99	1677.95	1668.36	1673.55	7388151	6131587072.00
2002/08/22	1672.70	1696.28	1672.43	1686.11	12210782	9774311424.00
2002/08/23	1686.30	1688.12	1679.11	1683.21	6964588	6344269312.00
2002/08/26	1682.14	1682.32	1668.82	1670.69	6019694	5469530112.00
2002/08/27	1670.63	1680.06	1670.11	1679.69	7445428	7204787712.00
2002/08/28	1680.75	1683.51	1675.53	1676.77	7490029	6627887616.00
2002/08/29	1676.86	1680.17	1665.72	1667.32	5690936	4605190656.00
2002/08/30	1666.98	1669.14	1664.82	1666.62	4658834	4330967040.00
2002/09/02	1666.34	1669.91	1663.17	1668.77	4640400	3838688256.00
2002/09/03	1669.58	1680.28	1669.58	1674.07	6252837	4502167040.00
2002/09/04	1674.45	1675.96	1662.49	1663.97	5036253	4207710464.00
2002/09/05	1662.89	1662.90	1639.82	1641.81	8241698	6363702272.00
2002/09/06	1639.89	1644.80	1629.93	1631.38	6983480	5424379392.00
2002/09/09	1628.45	1628.45	1617.01	1621.58	5353983	4267692288.00
2002/09/10	1620.28	1627.35	1619.33	1625.11	6982908	4080371456.00
2002/09/11	1625.33	1626.84	1605.98	1620.35	6225166	4409097728.00
2002/09/12	1619.94	1631.67	1614.60	1624.56	5083206	3879027200.00
2002/09/13	1624.50	1626.07	1621.42	1625.76	3541433	3407443968.00
2002/09/16	1624.13	1624.14	1598.74	1604.08	6453635	4811094528.00
2002/09/17	1603.46	1612.02	1593.98	1604.88	6095291	4381739520.00
2002/09/18	1603.61	1605.22	1593.53	1594.58	4372041	3771624448.00
2002/09/19	1593.57	1623.65	1585.07	1619.35	7209070	5842885632.00
2002/09/20	1618.20	1618.20	1602.89	1604.91	4227152	3962044416.00
2002/09/23	1602.28	1604.30	1597.29	1602.59	3573541	2869485056.00
2002/09/24	1602.20	1602.29	1594.28	1596.73	4245976	3429897216.00
2002/09/25	1595.81	1602.35	1590.49	1597.84	4409907	3931280384.00
2002/09/26	1597.85	1599.98	1586.53	1587.65	5777796	4582343168.00
2002/09/27	1587.24	1591.84	1577.53	1581.62	6240983	4409333248.00
2002/10/08	1577.05	1577.05	1558.48	1562.99	3511849	2743303680.00
2002/10/09	1570.65	1571.52	1534.91	1535.37	19118486	7776138752.00
2002/10/10	1532.18	1542.56	1528.35	1530.41	7217349	3785102592.00
2002/10/11	1532.14	1536.87	1521.91	1524.05	8199452	4836952576.00
2002/10/14	1522.87	1532.63	1509.14	1531.68	6573294	4195783680.00
2002/10/15	1531.58	1534.58	1522.10	1524.73	4701255	3060313600.00
2002/10/16	1524.91	1548.53	1524.91	1537.39	6384615	4139385856.00
2002/10/17	1537.96	1538.79	1511.40	1513.10	5110232	3492705024.00
2002/10/18	1511.18	1523.83	1500.54	1519.54	5077670	3632108800.00
2002/10/21	1519.20	1525.26	1512.33	1524.93	3884730	2986795008.00
2002/10/22	1525.08	1553.86	1525.06	1548.10	7363298	5643714048.00
2002/10/23	1549.77	1550.09	1539.48	1548.96	5245567	4212739072.00
2002/10/24	1549.79	1550.43	1535.90	1536.52	5154011	4275156480.00
2002/10/25	1535.80	1542.59	1517.42	1520.31	6455808	4547080192.00
2002/10/28	1518.09	1518.60	1500.01	1502.72	6507325	4218757120.00
2002/10/29	1501.38	1511.77	1488.68	1510.88	6813209	4408917504.00
2002/10/30	1511.11	1513.46	1498.45	1509.71	8251495	3782619648.00
2002/10/31	1510.03	1521.87	1506.00	1507.50	7586288	3502065152.00
2002/11/01	1507.38	1511.09	1498.21	1510.76	6107171	3368209920.00
2002/11/04	1516.22	1532.23	1515.07	1531.84	7102893	4535390208.00
2002/11/05	1533.81	1565.23	1532.29	1558.24	15686831	10865349632.00
2002/11/06	1558.91	1559.22	1548.73	1552.56	8156584	6297719296.00
2002/11/07	1554.04	1559.82	1546.27	1554.24	8131960	5703076352.00
2002/11/08	1570.00	1573.10	1517.39	1522.19	12127759	7783065600.00
2002/11/11	1519.60	1526.13	1501.99	1504.40	5626441	3963932928.00
2002/11/12	1504.58	1517.72	1481.16	1485.91	9789790	6362982912.00
2002/11/13	1483.71	1491.24	1461.26	1490.46	8028069	5465478144.00
2002/11/14	1488.91	1489.14	1459.71	1460.80	6493022	5054972416.00
2002/11/15	1455.98	1481.22	1451.39	1463.69	7288286	5385146368.00
2002/11/18	1463.72	1468.32	1447.49	1451.29	4635432	3744642304.00
2002/11/19	1450.70	1464.76	1441.73	1462.17	4980861	3774253568.00
2002/11/20	1459.21	1459.21	1423.80	1425.84	7054548	4927905792.00
2002/11/21	1421.23	1421.23	1389.29	1390.63	8854926	5651009024.00
2002/11/22	1392.57	1409.00	1375.54	1395.50	8542040	5547688448.00
2002/11/25	1393.34	1403.51	1383.09	1398.44	5364435	3489414912.00
2002/11/26	1398.44	1408.79	1371.01	1371.17	6775867	4291614720.00
2002/11/27	1365.82	1384.00	1353.14	1378.75	8835118	5458558976.00
2002/11/28	1378.14	1417.85	1372.38	1417.53	9622995	6341839872.00
2002/11/29	1420.43	1450.19	1409.20	1434.18	21439783	12802017280.00
2002/12/02	1432.03	1432.03	1394.91	1395.68	8684959	5823430144.00
2002/12/03	1391.72	1409.89	1388.51	1408.84	6341164	4308322816.00
2002/12/04	1414.89	1432.90	1406.61	1414.45	9306143	6634546688.00
2002/12/05	1411.89	1411.89	1395.08	1404.88	5569906	4040035072.00
2002/12/06	1404.93	1417.00	1396.20	1405.53	4447398	3359054592.00
2002/12/09	1404.51	1410.79	1395.93	1400.87	4038438	2848166400.00
2002/12/10	1400.56	1406.90	1383.57	1383.84	6045394	4411085824.00
2002/12/11	1381.40	1383.15	1367.31	1379.19	5247858	3708063744.00
2002/12/12	1378.82	1399.77	1378.81	1383.91	6552344	3968507904.00
2002/12/13	1375.78	1401.60	1367.93	1396.90	6903029	4725832192.00
2002/12/16	1397.72	1409.94	1392.89	1408.52	7594540	5334785536.00
2002/12/17	1409.17	1418.20	1403.58	1416.10	6702721	4836217856.00
2002/12/18	1416.67	1424.48	1409.83	1411.72	7271311	5359148032.00
2002/12/19	1411.28	1414.29	1402.64	1413.60	5598486	4269595392.00
2002/12/20	1414.34	1431.36	1410.46	1427.94	7227265	5419815936.00
2002/12/23	1429.95	1439.85	1429.29	1430.20	8299984	5627800064.00
2002/12/24	1429.53	1431.12	1420.38	1430.83	6286822	4684131328.00
2002/12/25	1431.59	1433.79	1420.93	1421.52	6762831	4786428416.00
2002/12/26	1419.96	1420.00	1382.36	1384.15	12554595	7366367232.00
2002/12/27	1379.33	1389.33	1367.85	1382.97	8293735	5802929152.00
2002/12/30	1379.74	1379.75	1358.43	1366.36	7791385	5441174016.00
2002/12/31	1364.97	1370.53	1348.71	1357.65	9892775	6105622528.00
2003/01/02	1347.43	1351.34	1317.47	1320.63	6500849	3992889600.00
2003/01/03	1317.58	1323.63	1312.80	1319.87	4576474	2793520640.00
2003/01/06	1319.69	1334.89	1311.68	1334.68	6750182	4041579520.00
2003/01/07	1335.63	1346.82	1326.19	1332.06	7343361	4471625216.00
2003/01/08	1331.44	1373.12	1330.45	1372.07	9823503	5683200000.00
2003/01/09	1374.62	1402.29	1365.37	1397.38	18529399	11393613824.00
2003/01/10	1398.38	1411.37	1384.63	1384.86	16263380	10683679744.00
2003/01/13	1381.87	1391.19	1378.65	1386.31	8607774	5930495488.00
2003/01/14	1386.90	1476.91	1386.59	1466.85	41012451	23535099904.00
2003/01/15	1477.45	1485.80	1448.27	1459.92	37023032	21700755456.00
2003/01/16	1458.87	1486.06	1454.55	1485.62	24575461	16006001664.00
2003/01/17	1488.27	1492.72	1472.96	1478.68	21566885	13633927168.00
2003/01/20	1475.71	1482.94	1458.12	1482.68	22487876	11284691968.00
2003/01/21	1485.87	1489.55	1454.61	1454.89	17551278	10314683392.00
2003/01/22	1448.83	1463.94	1446.35	1460.53	12139944	7933577728.00
2003/01/23	1460.25	1470.33	1448.70	1450.62	11427729	7516205568.00
2003/01/24	1449.50	1483.56	1448.01	1479.07	14814788	9364667392.00
2003/01/27	1481.61	1500.38	1480.97	1496.16	14672721	9578025984.00
2003/01/28	1497.10	1502.43	1489.17	1500.64	10478566	7385134080.00
2003/01/29	1501.29	1508.59	1498.37	1499.81	12698374	8349481472.00
2003/02/10	1499.17	1499.64	1477.52	1480.17	7999572	5152616448.00
2003/02/11	1478.05	1492.89	1476.87	1492.76	5979854	4429545472.00
2003/02/12	1493.25	1510.98	1486.31	1510.67	10627823	7613083136.00
2003/02/13	1512.29	1519.29	1502.43	1504.34	13093466	9590115328.00
2003/02/14	1503.37	1515.26	1500.98	1510.95	9248664	7083002880.00
2003/02/17	1510.64	1514.64	1490.92	1496.52	11086493	7890347008.00
2003/02/18	1495.14	1500.29	1488.83	1496.47	7252743	5527053824.00
2003/02/19	1496.65	1511.13	1490.02	1510.80	12157155	6911019008.00
2003/02/20	1513.01	1517.77	1507.23	1509.49	10019986	7154949120.00
2003/02/21	1508.08	1508.13	1476.42	1478.87	12053437	8170892800.00
2003/02/24	1476.07	1488.07	1474.47	1481.94	7947813	5768508416.00
2003/02/25	1481.11	1511.65	1481.11	1511.28	12912838	8746189824.00
2003/02/26	1513.49	1515.46	1506.55	1513.18	8486222	6434831872.00
2003/02/27	1514.02	1524.75	1508.75	1513.70	10416200	6899608064.00
2003/02/28	1512.86	1514.50	1501.42	1511.93	8360184	6120044544.00
2003/03/03	1511.58	1525.70	1511.05	1525.48	10236144	8185412096.00
2003/03/04	1527.45	1529.75	1517.86	1524.30	9198499	7596249088.00
2003/03/05	1524.08	1524.12	1508.25	1517.18	8142890	6285592064.00
2003/03/06	1516.60	1517.35	1494.24	1498.34	9982208	7304291328.00
2003/03/07	1495.69	1502.43	1489.38	1493.09	8335401	5924448768.00
2003/03/10	1492.21	1496.16	1467.64	1468.92	8947347	6341021184.00
2003/03/11	1467.55	1473.95	1463.58	1469.55	6336210	4695947264.00
2003/03/12	1468.75	1475.29	1458.50	1475.01	6403671	4665015296.00
2003/03/13	1475.04	1477.86	1463.33	1464.65	6033789	4723875840.00
2003/03/14	1464.99	1471.50	1461.35	1466.04	5613442	4274660352.00
2003/03/17	1465.14	1469.53	1453.37	1469.27	7187381	5182569472.00
2003/03/18	1468.99	1478.99	1458.98	1459.89	7088745	5252868096.00
2003/03/19	1458.58	1475.84	1452.59	1469.96	7637422	5726436352.00
2003/03/20	1469.66	1477.25	1460.80	1464.54	7655740	5749963776.00
2003/03/21	1464.18	1475.81	1461.92	1474.66	7617922	5048464384.00
2003/03/24	1474.59	1477.97	1470.44	1477.77	6524191	4484139008.00
2003/03/25	1478.05	1478.41	1461.75	1462.40	6475235	5034688000.00
2003/03/26	1461.32	1465.43	1452.89	1456.27	6271469	5008053248.00
2003/03/27	1455.44	1507.67	1447.01	1499.35	15051894	11094009856.00
2003/03/28	1498.45	1508.26	1488.60	1491.94	14660784	11204422656.00
2003/03/31	1491.39	1511.22	1490.99	1510.58	11841571	9020447744.00
2003/04/01	1513.00	1525.23	1508.84	1522.55	15222782	11762210816.00
2003/04/02	1522.49	1525.77	1516.79	1521.32	11090214	7883660800.00
2003/04/03	1521.36	1522.67	1510.51	1511.73	9479199	7244444160.00
2003/04/04	1510.22	1521.78	1509.61	1521.13	10240916	7722956288.00
2003/04/07	1521.90	1530.37	1512.50	1515.13	13549293	9793486848.00
2003/04/08	1515.65	1523.95	1513.23	1520.55	16253782	11405372416.00
2003/04/09	1519.98	1545.34	1510.34	1543.67	31762638	18831222784.00
2003/04/10	1546.51	1559.87	1541.29	1551.18	43111014	25276106752.00
2003/04/11	1552.00	1581.70	1548.53	1576.86	39418797	23107809280.00
2003/04/14	1581.38	1616.65	1581.20	1616.07	46769753	30599432192.00
2003/04/15	1619.95	1632.09	1606.73	1631.47	38151012	27973089280.00
2003/04/16	1633.53	1649.60	1598.83	1606.24	44806839	33518757888.00
2003/04/17	1606.23	1621.23	1595.63	1613.60	32118989	23319691264.00
2003/04/18	1616.91	1620.81	1596.67	1603.08	27414894	19793436672.00
2003/04/21	1598.50	1598.58	1557.12	1571.71	25098945	17700247552.00
2003/04/22	1570.57	1575.80	1563.59	1568.69	13557199	10007190528.00
2003/04/23	1568.13	1569.79	1540.07	1541.96	17664771	12803646464.00
2003/04/24	1538.58	1542.11	1492.90	1503.59	24854482	16087604224.00
2003/04/25	1501.57	1513.33	1481.07	1487.15	13901836	10041754624.00
2003/04/28	1483.47	1538.59	1473.27	1537.69	26462607	19483492352.00
2003/04/29	1535.88	1535.88	1508.32	1509.31	20674901	15826241536.00
2003/04/30	1511.15	1539.57	1510.60	1521.44	20966324	15675222016.00
2003/05/12	1522.98	1536.89	1511.87	1531.87	17378744	13231713280.00
2003/05/13	1533.08	1534.80	1481.74	1485.31	25529591	17854607360.00
2003/05/14	1480.11	1523.32	1477.25	1522.92	20254407	13686119424.00
2003/05/15	1524.50	1555.56	1516.43	1555.29	26715503	18580799488.00
2003/05/16	1555.91	1560.72	1543.17	1554.45	18130439	13846645760.00
2003/05/19	1557.29	1563.11	1546.75	1555.45	16507582	11509473280.00
2003/05/20	1553.69	1553.84	1530.67	1535.52	13266615	9327630336.00
2003/05/21	1534.60	1547.31	1530.05	1533.48	10444031	7705705984.00
2003/05/22	1532.19	1546.39	1522.19	1546.11	10989875	8241791488.00
2003/05/23	1547.16	1571.69	1547.09	1560.95	20813339	15523836928.00
2003/05/26	1563.20	1574.39	1561.04	1569.51	17357022	12493193216.00
2003/05/27	1572.31	1575.63	1558.13	1568.34	15966476	12030873600.00
2003/05/28	1569.33	1576.62	1549.06	1551.81	17345719	12434884608.00
2003/05/29	1549.05	1568.54	1543.34	1568.16	16911020	13371713536.00
2003/05/30	1570.92	1581.61	1567.28	1576.26	18321275	14534565888.00
2003/06/02	1577.99	1578.87	1564.61	1576.53	13112817	10551492608.00
2003/06/03	1577.08	1582.41	1561.08	1562.24	12665087	9982816256.00
2003/06/04	1560.67	1574.77	1546.62	1574.11	15927705	11491873792.00
2003/06/05	1575.31	1575.64	1555.45	1556.25	13022067	9466434560.00
2003/06/06	1553.19	1557.76	1538.10	1538.92	13874500	9211237376.00
2003/06/09	1536.27	1548.14	1527.83	1530.21	11346521	7796984320.00
2003/06/10	1529.53	1541.39	1529.52	1538.76	8163290	5869898752.00
2003/06/11	1540.72	1566.90	1540.70	1565.84	15511865	9414199296.00
2003/06/12	1566.92	1569.13	1556.53	1562.11	9547458	6839582720.00
2003/06/13	1562.61	1572.41	1560.30	1566.77	11378882	7710937088.00
2003/06/16	1568.19	1569.55	1555.37	1559.70	9221960	6881061376.00
2003/06/17	1559.12	1564.94	1552.43	1557.18	9952659	6459905024.00
2003/06/18	1556.89	1565.92	1552.83	1553.88	13207889	7332732416.00
2003/06/19	1554.02	1557.38	1530.38	1538.75	14504295	8062166016.00
2003/06/20	1537.50	1542.42	1528.30	1529.47	9253283	5717714432.00
2003/06/23	1524.58	1524.91	1509.43	1511.36	9121908	5933594624.00
2003/06/24	1509.11	1515.84	1504.72	1512.43	7554533	5240832000.00
2003/06/25	1512.49	1515.92	1498.96	1502.08	9119553	5722194432.00
2003/06/26	1500.34	1517.21	1486.08	1515.38	12574490	8089826816.00
2003/06/27	1516.81	1516.87	1494.44	1497.05	10259070	6603171840.00
2003/06/30	1493.69	1500.97	1483.69	1486.02	11418299	5180381696.00
2003/07/01	1485.52	1502.57	1482.82	1484.70	8359717	5577584128.00
2003/07/02	1485.44	1499.97	1477.87	1499.68	7941319	5699399680.00
2003/07/03	1501.90	1507.71	1497.74	1504.44	7366238	5955476480.00
2003/07/04	1504.60	1510.17	1497.46	1502.35	7297746	5593961984.00
2003/07/07	1500.85	1503.81	1490.97	1501.48	7110300	5265861632.00
2003/07/08	1501.62	1513.55	1500.98	1512.02	7483613	5524817920.00
2003/07/09	1512.34	1513.28	1499.34	1503.31	6284420	4734685696.00
2003/07/10	1503.51	1532.19	1501.71	1531.93	15221355	11165335552.00
2003/07/11	1532.64	1535.97	1523.24	1528.85	9795392	7966343168.00
2003/07/14	1528.39	1529.33	1519.12	1521.41	6951944	5599810560.00
2003/07/15	1521.56	1531.00	1516.89	1525.44	8770402	6418292736.00
2003/07/16	1525.50	1529.82	1520.41	1529.49	9458006	6264993792.00
2003/07/17	1529.97	1540.19	1529.36	1539.36	15231598	10987321344.00
2003/07/18	1539.05	1539.06	1506.49	1507.16	13638491	9697510400.00
2003/07/21	1501.39	1504.71	1483.57	1495.89	12215025	8345613824.00
2003/07/22	1499.89	1510.31	1485.46	1498.48	10213118	7617626112.00
2003/07/23	1499.31	1505.31	1491.66	1502.15	7877962	5865801728.00
2003/07/24	1503.06	1503.38	1491.20	1493.45	7130576	5360804352.00
2003/07/25	1494.58	1502.64	1471.29	1477.65	15628453	9265612800.00
2003/07/28	1474.74	1474.74	1464.87	1470.39	7248408	4949229568.00
2003/07/29	1470.39	1480.58	1469.93	1477.30	6097542	4369304064.00
2003/07/30	1477.41	1483.07	1468.82	1479.65	7373850	4868422144.00
2003/07/31	1480.01	1482.60	1474.14	1476.74	6234449	4478337024.00
2003/08/01	1476.47	1478.36	1464.98	1476.97	6974270	5217725952.00
2003/08/04	1476.82	1494.42	1471.89	1494.36	8325095	6225828352.00
2003/08/05	1494.49	1497.01	1488.97	1494.31	6248160	4711415296.00
2003/08/06	1493.03	1493.39	1482.69	1486.25	6170086	4505170944.00
2003/08/07	1485.74	1497.10	1485.06	1487.37	6214445	4639301120.00
2003/08/08	1487.17	1487.41	1468.44	1471.27	7786446	5647184896.00
2003/08/11	1469.26	1474.72	1462.72	1474.41	5113104	3685131264.00
2003/08/12	1473.99	1484.58	1472.39	1479.28	4651339	3413979392.00
2003/08/13	1479.67	1481.11	1465.06	1465.83	5384685	3886658304.00
2003/08/14	1464.38	1475.02	1451.61	1455.90	7751326	6078917632.00
2003/08/15	1454.68	1457.63	1447.11	1450.20	7380294	5558518784.00
2003/08/18	1449.67	1451.67	1442.48	1445.09	5706707	3851412224.00
2003/08/19	1444.66	1453.45	1444.23	1449.71	5174717	3780982784.00
2003/08/20	1449.50	1450.47	1432.75	1441.66	6302306	4333948928.00
2003/08/21	1441.78	1442.86	1434.31	1441.09	6357186	4503730688.00
2003/08/22	1438.79	1446.28	1436.90	1438.88	5655785	4274153984.00
2003/08/25	1434.21	1434.21	1419.26	1422.18	6247526	4575487488.00
2003/08/26	1420.85	1428.41	1417.83	1425.21	5719069	3994740224.00
2003/08/27	1425.15	1432.35	1420.35	1425.36	5185861	3647686656.00
2003/08/28	1425.73	1428.35	1414.88	1415.69	5252151	4104473856.00
2003/08/29	1414.41	1422.35	1406.68	1421.98	6255921	4694268928.00
2003/09/01	1423.35	1450.04	1420.12	1449.82	9787720	7584478208.00
2003/09/02	1450.51	1456.55	1442.01	1446.51	9618677	8304932352.00
2003/09/03	1446.28	1451.22	1438.69	1447.85	7934245	6481000960.00
2003/09/04	1447.77	1453.43	1443.38	1447.43	7756322	6050174464.00
2003/09/05	1446.94	1446.97	1424.17	1431.53	8797560	6924347904.00
2003/09/08	1429.46	1429.56	1421.14	1425.73	6572019	4978960896.00
2003/09/09	1424.69	1429.71	1414.88	1420.07	6869803	4955407360.00
2003/09/10	1419.52	1424.77	1415.72	1423.18	5805676	4279454720.00
2003/09/11	1422.90	1429.56	1421.82	1423.96	4983347	3745071360.00
2003/09/12	1426.34	1426.81	1407.95	1409.16	10898797	7787902464.00
2003/09/15	1407.81	1416.08	1394.27	1397.54	7837559	5547685888.00
2003/09/16	1396.75	1406.72	1389.49	1406.10	7549020	5235279872.00
2003/09/17	1406.25	1406.37	1386.78	1389.82	6969215	4640071168.00
2003/09/18	1388.09	1395.20	1383.40	1390.48	6449628	4510699520.00
2003/09/19	1390.84	1395.60	1383.72	1391.37	6068520	4248634368.00
2003/09/22	1392.90	1395.07	1378.32	1381.44	5402086	3936829696.00
2003/09/23	1380.85	1390.35	1372.85	1390.17	6580509	4686070784.00
2003/09/24	1391.40	1396.94	1386.79	1394.23	6534770	4622479360.00
2003/09/25	1394.49	1394.74	1374.79	1376.29	5387565	3836610816.00
2003/09/26	1374.60	1377.87	1367.75	1370.84	5058716	3695456512.00
2003/09/29	1369.44	1369.48	1353.24	1355.33	5690487	3811853824.00
2003/09/30	1354.65	1371.07	1348.22	1367.16	6695770	4562767360.00
2003/10/08	1366.20	1373.08	1359.50	1371.69	4742732	3043701248.00
2003/10/09	1371.68	1379.99	1367.65	1369.17	6069543	3724659456.00
2003/10/10	1369.00	1406.00	1367.11	1404.01	13671898	8664783872.00
2003/10/13	1405.33	1411.88	1397.69	1399.66	9254776	6172279808.00
2003/10/14	1399.84	1400.75	1382.48	1388.17	7043525	4591467520.00
2003/10/15	1388.24	1401.54	1380.81	1383.10	7471055	4831307776.00
2003/10/16	1381.46	1382.53	1362.98	1365.51	6427421	4506287104.00
2003/10/17	1365.31	1375.66	1362.42	1370.58	5759780	3928827904.00
2003/10/20	1369.71	1370.49	1355.55	1359.50	5824906	3794187264.00
2003/10/21	1359.51	1364.60	1350.21	1364.30	7456708	4734608384.00
2003/10/22	1366.10	1403.10	1363.09	1398.01	16180474	10378621952.00
2003/10/23	1398.59	1407.39	1384.64	1386.65	10879055	7184517632.00
2003/10/24	1385.90	1389.88	1376.71	1381.83	9427492	6270223360.00
2003/10/27	1381.84	1383.60	1361.19	1369.46	8603581	5836268544.00
2003/10/28	1366.00	1382.60	1356.49	1369.32	11003647	6856011264.00
2003/10/29	1372.35	1375.91	1344.42	1361.49	14258919	9461567488.00
2003/10/30	1360.02	1360.07	1340.29	1344.63	9590991	6046510592.00
2003/10/31	1341.50	1364.66	1334.78	1348.30	10788335	6659200000.00
2003/11/03	1346.48	1367.34	1339.96	1364.06	13639622	6996502528.00
2003/11/04	1363.96	1412.91	1363.90	1389.55	27955262	16062018560.00
2003/11/05	1389.72	1396.86	1375.99	1385.11	16205427	9471618048.00
2003/11/06	1384.67	1385.84	1351.09	1356.79	18254720	10916175872.00
2003/11/07	1353.43	1353.45	1323.12	1335.20	15809009	9473352704.00
2003/11/10	1330.96	1340.87	1322.05	1340.10	9062253	5606498816.00
2003/11/11	1340.32	1350.39	1331.12	1343.62	9804738	5966234624.00
2003/11/12	1341.57	1341.58	1316.85	1317.79	10296484	6260572160.00
2003/11/13	1313.93	1324.98	1307.40	1319.61	9356415	5532712448.00
